event_name_raw,event_location_raw,event_city,event_state,event_zip,event_country,event_location_confidence,event_date_raw,event_start_date,event_end_date_full,sponsoring_affiliate,chief_td,num_sections,num_players,event_id,event_lat,event_lon,event_geo_source
CAJUN CLASSICS VI SUMMER SCHOL,"NEW ORLEANS, LA  70127  USA",,,,US,unparsed,2001-08-04,2001-08-04,2001-08-04,CRESPO,RICHARD L CRESPO,1,11,200108047570,,,unresolved
LA HIGH SCHOOL CHAMP.,"LAKE CHARLES, LA  70607  USA",,,,US,unparsed,2001-03-03,2001-03-03,2001-03-03,CALCASIEU SCHOL CHESS LEAGUE,JERRY NASH,1,65,200103033510,,,unresolved
2025 WORLD AMATEUR TEAM TOURNAMENT,"PARSIPPANY, NJ  07054",PARSIPPANY,NJ,07054,US,city+state+zip,2025-02-15 thru 2025-02-17,2025-02-15,2025-02-17,NEW JERSEY ST CHESS FED,STEPHEN D LORIMOR,1,1504,202502173432,40.8579,-74.426,city_centroid
LAST GAME OF THE YEAR,"GREAT NECK, NY  11021",GREAT NECK,NY,11021,US,city+state+zip,2024-12-31,2024-12-31,2024-12-31,MAKE YOUR MOVE CHESS ACADEMY,TAK WONG,1,4,202412314602,42.165726,-74.948051,state_centroid
MARSHALL FIDE BLITZ,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-12-27,2024-12-27,2024-12-27,MARSHALL CHESS CLUB,GREGORY KEENER,1,47,202412272312,40.7128,-74.006,city_centroid
IONA PREP CHESS TOURNAMENT,"NEW ROCHELLE, NY  10804",NEW ROCHELLE,NY,10804,US,city+state+zip,2024-03-02,2024-03-02,2024-03-02,STARRY KNIGHTS,JABARI MCGREEN,4,39,202403029852,42.165726,-74.948051,state_centroid
WORLD TEAM 2024,"PARSIPPANY, NJ  07054",PARSIPPANY,NJ,07054,US,city+state+zip,2024-02-17 thru 2024-02-19,2024-02-17,2024-02-19,NEW JERSEY ST CHESS FED,NOREEN HARKINS DAVISSON,3,1397,202402192782,40.8579,-74.426,city_centroid
MYM SUNDAY ACTION G25,"GREAT NECK, NY  11021",GREAT NECK,NY,11021,US,city+state+zip,2023-10-01,2023-10-01,2023-10-01,MAKE YOUR MOVE CHESS ACADEMY,FLORA YAM,2,22,202310011672,42.165726,-74.948051,state_centroid
MYM SUNDAY G25 ACTION - SEPT 24,"GREAT NECK, NY  11021",GREAT NECK,NY,11021,US,city+state+zip,2023-09-24,2023-09-24,2023-09-24,MAKE YOUR MOVE CHESS ACADEMY,FLORA YAM,2,24,202309246802,42.165726,-74.948051,state_centroid
MYMCHESS SUNDAY G25 ACTION,"GREAT NECK, NY  11021",GREAT NECK,NY,11021,US,city+state+zip,2023-09-17,2023-09-17,2023-09-17,MAKE YOUR MOVE CHESS ACADEMY,FLORA YAM,2,27,202309172672,42.165726,-74.948051,state_centroid
GREAT NECK CHESS,"GREAT NECK, NY  11021",GREAT NECK,NY,11021,US,city+state+zip,2023-09-10,2023-09-10,2023-09-10,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,2,13,202309109292,42.165726,-74.948051,state_centroid
KQC5-7-23,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2023-05-07,2023-05-07,2023-05-07,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,7,202305078822,40.7282,-73.7949,city_centroid
KQC4-30-23,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2023-04-30,2023-04-30,2023-04-30,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,8,202304304492,40.7282,-73.7949,city_centroid
BLITZ4-30-23,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2023-04-30,2023-04-30,2023-04-30,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,8,202304304442,40.7282,-73.7949,city_centroid
WORLD AMATEUR TEAM 2023,"PARSIPPANY, NJ  07054",PARSIPPANY,NJ,07054,US,city+state+zip,2023-02-18 thru 2023-02-20,2023-02-18,2023-02-20,NEW JERSEY ST CHESS FED,HAROLD G STENZEL,2,1378,202302204792,40.8579,-74.426,city_centroid
CCFC SATURDAY G/45 QUADS!,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2022-12-10,2022-12-10,2022-12-10,FAIRFIELD COUNTY CHESS,MELVIN B PATRICK,1,5,202212107322,41.597782,-72.755371,state_centroid
KQC10-30-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-10-30,2022-10-30,2022-10-30,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,17,202210303792,40.7282,-73.7949,city_centroid
CCFC SATURDAY G/45 QUADS!,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2022-10-29,2022-10-29,2022-10-29,FAIRFIELD COUNTY CHESS,MELVIN B PATRICK,3,14,202210295172,41.597782,-72.755371,state_centroid
KQC10-23-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-10-23,2022-10-23,2022-10-23,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,16,202210239962,40.7282,-73.7949,city_centroid
KQC7-24-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-07-24,2022-07-24,2022-07-24,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,15,202207243792,40.7282,-73.7949,city_centroid
KQC7-17-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-07-17,2022-07-17,2022-07-17,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,14,202207170392,40.7282,-73.7949,city_centroid
CCFC SATURDAY G/45 QUADS!,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2022-07-16,2022-07-16,2022-07-16,FAIRFIELD COUNTY CHESS,MELVIN B PATRICK,1,6,202207167792,41.597782,-72.755371,state_centroid
MYMCHESS SUNDAY QUAD,"GREAT NECK, NY  11021",GREAT NECK,NY,11021,US,city+state+zip,2022-04-10,2022-04-10,2022-04-10,MAKE YOUR MOVE CHESS ACADEMY,TAK WONG,5,20,202204105832,42.165726,-74.948051,state_centroid
KQC4-3-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-04-03,2022-04-03,2022-04-03,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,16,202204032562,40.7282,-73.7949,city_centroid
CCFC SATURDAY G/45 QUADS!,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2022-03-19,2022-03-19,2022-03-19,FAIRFIELD COUNTY CHESS,MELVIN B PATRICK,3,14,202203194972,41.597782,-72.755371,state_centroid
MYM CHESS SUNDAY TOURNAMENT,"MANHASSET, NY  11030",MANHASSET,NY,11030,US,city+state+zip,2021-12-12,2021-12-12,2021-12-12,MAKE YOUR MOVE CHESS ACADEMY,TAK WONG,5,20,202112126632,42.165726,-74.948051,state_centroid
MYM SUNDAY QUAD,"GREAT NECK, NY  11021",GREAT NECK,NY,11021,US,city+state+zip,2021-10-17,2021-10-17,2021-10-17,MAKE YOUR MOVE CHESS ACADEMY,TAK WONG,4,18,202110172622,42.165726,-74.948051,state_centroid
KQC 7-11-21,"QUEENS, NY  11366",QUEENS,NY,11366,US,city+state+zip,2021-07-11,2021-07-11,2021-07-11,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,15,202107116882,40.7282,-73.7949,city_centroid
KQC 6-27-21,"QUEENS, NY  11366",QUEENS,NY,11366,US,city+state+zip,2021-06-27,2021-06-27,2021-06-27,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,19,202106272002,40.7282,-73.7949,city_centroid
RATED BEGINNER OPEN,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-11-24,2024-11-24,2024-11-24,MARSHALL CHESS CLUB,OSCAR GARCIA,1,45,202411244332,40.7128,-74.006,city_centroid
BLITZ 3-5-23,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2023-03-05,2023-03-05,2023-03-05,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,10,202303053272,40.7282,-73.7949,city_centroid
ELITE1-21-23,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2023-01-21,2023-01-21,2023-01-21,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,6,202301216922,40.7282,-73.7949,city_centroid
KQC12-7-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-12-17,2022-12-17,2022-12-17,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,11,202212172472,40.7282,-73.7949,city_centroid
KQC11-20-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-11-20,2022-11-20,2022-11-20,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,14,202211206162,40.7282,-73.7949,city_centroid
KQC3-30-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-03-30,2022-03-30,2022-03-30,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,5,202203300492,40.7282,-73.7949,city_centroid
KQC 3-9-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-03-09,2022-03-09,2022-03-09,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,8,202203090122,40.7282,-73.7949,city_centroid
KQC 2-9-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-02-09,2022-02-09,2022-02-09,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,7,202202097902,40.7282,-73.7949,city_centroid
SEPTOBER SWISS,"FLORAL PARK, NY  11001",FLORAL PARK,NY,11001,US,city+state+zip,2025-09-05 thru 2025-10-03,2025-09-05,2025-10-03,QUEENS CHESS CLUB,JAY KLEINMAN,1,38,202510032642,42.165726,-74.948051,state_centroid
MYM SUNDAY G25 ACTION,"GREAT NECK, NY  11021",GREAT NECK,NY,11021,US,city+state+zip,2025-09-21,2025-09-21,2025-09-21,MAKE YOUR MOVE CHESS ACADEMY,TAK WONG,1,13,202509214032,42.165726,-74.948051,state_centroid
11TH ANNUAL NYS BLITZ CHAMPIONSHIP!,"ALBANY, NY  12205",ALBANY,NY,12205,US,city+state+zip,2025-08-31,2025-08-31,2025-08-31,CONTINENTAL CHESS ASSOCIATION,SUNNY YANG,1,39,202508312092,42.6526,-73.7562,city_centroid
ICA FIDE CHAMPIONSHIP,"GLEN ROCK, NJ  07452",GLEN ROCK,NJ,07452,US,city+state+zip,2025-07-12 thru 2025-07-13,2025-07-12,2025-07-13,"INTERNATIONAL CHESS ACADEMY, L",STEPHEN D LORIMOR,1,49,202507134022,40.9626,-74.1326,city_centroid
PHILADELPHIA OPEN BLITZ,"PHILADELPHIA, PA  19103",PHILADELPHIA,PA,19103,US,city+state+zip,2025-06-28,2025-06-28,2025-06-28,CONTINENTAL CHESS ASSOCIATION,DAVID A HATER,1,42,202506285362,39.9526,-75.1652,city_centroid
11TH ANNUAL EASTERN CLASS BLITZ!,"WINDSOR LOCKS, CT  06096",WINDSOR LOCKS,CT,06096,US,city+state+zip,2025-06-07,2025-06-07,2025-06-07,CONTINENTAL CHESS ASSOCIATION,HAROLD G STENZEL,1,19,202506072802,41.597782,-72.755371,state_centroid
MARSHALL MONDAY U1800,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-04-21 thru 2025-05-26,2025-04-21,2025-05-26,MARSHALL CHESS CLUB,OSCAR GARCIA,1,31,202505265742,40.7128,-74.006,city_centroid
MASSACHUSETTS BLITZ CHAMPIONSHIP,"WESTFORD, MA  01886",WESTFORD,MA,01886,US,city+state+zip,2025-05-25,2025-05-25,2025-05-25,MASSACHUSETTS CHESS ASSOC,ROBERT D MESSENGER,1,46,202505254802,42.230171,-71.530106,state_centroid
MARSHALL THURSDAY ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-04-24,2025-04-24,2025-04-24,MARSHALL CHESS CLUB,OSCAR GARCIA,1,36,202504246052,40.7128,-74.006,city_centroid
2025 FEBRUARY-MARCH MARSHALL THURSDAY OPEN,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-02-20 thru 2025-03-27,2025-02-20,2025-03-27,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,27,202503277842,40.7128,-74.006,city_centroid
MARSHALL THURSDAY OPEN 01092025,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-01-09 thru 2025-02-13,2025-01-09,2025-02-13,MARSHALL CHESS CLUB,OSCAR GARCIA,1,21,202502130852,40.7128,-74.006,city_centroid
12TH LIBERTY BELL OPEN BLITZ!,"PHILADELPHIA, PA  19103",PHILADELPHIA,PA,19103,US,city+state+zip,2025-01-19,2025-01-19,2025-01-19,CONTINENTAL CHESS ASSOCIATION,HECTOR L RODRIGUEZ III,1,73,202501195432,39.9526,-75.1652,city_centroid
THURSDAY ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-01-02,2025-01-02,2025-01-02,MARSHALL CHESS CLUB,OSCAR GARCIA,1,48,202501025272,40.7128,-74.006,city_centroid
WESLEY HELLNER ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-12-19,2024-12-19,2024-12-19,MARSHALL CHESS CLUB,OSCAR GARCIA,1,34,202412198742,40.7128,-74.006,city_centroid
MYM 2024 YEAR END CROSS SCHOOL TOUR,"DOUGLASTON, NY  11363",DOUGLASTON,NY,11363,US,city+state+zip,2024-12-15,2024-12-15,2024-12-15,MAKE YOUR MOVE CHESS ACADEMY,TAK WONG,2,66,202412156482,42.165726,-74.948051,state_centroid
MARSHALL FIDE BLITZ 38,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-11-29,2024-11-29,2024-11-29,MARSHALL CHESS CLUB,OSCAR GARCIA,1,45,202411296952,40.7128,-74.006,city_centroid
WESLEY HELLNER ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-11-21,2024-11-21,2024-11-21,MARSHALL CHESS CLUB,OSCAR GARCIA,1,39,202411212352,40.7128,-74.006,city_centroid
WESLEY HELLNER ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-11-07,2024-11-07,2024-11-07,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,37,202411072952,40.7128,-74.006,city_centroid
WESLEY HELLNER ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-10-17,2024-10-17,2024-10-17,MARSHALL CHESS CLUB,OSCAR GARCIA,1,38,202410179882,40.7128,-74.006,city_centroid
MARSHALL QUALIFIER BLITZ,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-10-11,2024-10-11,2024-10-11,MARSHALL CHESS CLUB,GREGORY KEENER,1,51,202410115822,40.7128,-74.006,city_centroid
WESLEY HELLNER ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-10-10,2024-10-10,2024-10-10,MARSHALL CHESS CLUB,OSCAR GARCIA,1,34,202410105482,40.7128,-74.006,city_centroid
WESLEY HELLNER ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-10-03,2024-10-03,2024-10-03,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,42,202410031102,40.7128,-74.006,city_centroid
WESLEY HELLNER ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-09-26,2024-09-26,2024-09-26,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,45,202409266942,40.7128,-74.006,city_centroid
WESLEY HELLNER ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-09-19,2024-09-19,2024-09-19,MARSHALL CHESS CLUB,OSCAR GARCIA,1,43,202409192972,40.7128,-74.006,city_centroid
MARSHALL FIDE BLITZ 30,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-09-13,2024-09-13,2024-09-13,MARSHALL CHESS CLUB,GREGORY KEENER,1,64,202409139612,40.7128,-74.006,city_centroid
WESLEY HELLNER ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-09-12,2024-09-12,2024-09-12,MARSHALL CHESS CLUB,OSCAR GARCIA,1,48,202409129152,40.7128,-74.006,city_centroid
BR JOHN MCMANUS ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-08-15,2024-08-15,2024-08-15,MARSHALL CHESS CLUB,OSCAR GARCIA,1,60,202408153872,40.7128,-74.006,city_centroid
BR JOHN MCMANUS ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-08-08,2024-08-08,2024-08-08,MARSHALL CHESS CLUB,OSCAR GARCIA,1,62,202408080282,40.7128,-74.006,city_centroid
BR JOHN MCMANUS ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-08-01,2024-08-01,2024-08-01,MARSHALL CHESS CLUB,OSCAR GARCIA,1,54,202408016532,40.7128,-74.006,city_centroid
BR JOHN MCMANUS ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-07-11,2024-07-11,2024-07-11,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,46,202407112842,40.7128,-74.006,city_centroid
BR JOHN MCMANUS ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-05-16,2024-05-16,2024-05-16,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,58,202405169872,40.7128,-74.006,city_centroid
MARSHALL MONDAY U1800,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-04-01 thru 2024-05-06,2024-04-01,2024-05-06,MARSHALL CHESS CLUB,OSCAR GARCIA,1,30,202405064362,40.7128,-74.006,city_centroid
MARSHALL THURSDAY ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-10-23,2025-10-23,2025-10-23,MARSHALL CHESS CLUB,OSCAR GARCIA,1,22,202510236152,40.7128,-74.006,city_centroid
MARSHALL THURSDAY ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-10-16,2025-10-16,2025-10-16,MARSHALL CHESS CLUB,OSCAR GARCIA,1,32,202510161812,40.7128,-74.006,city_centroid
MARSHALL THURSDAY ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-09-25,2025-09-25,2025-09-25,MARSHALL CHESS CLUB,OSCAR GARCIA,1,29,202509256732,40.7128,-74.006,city_centroid
MARSHALL MASTERS 53,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-09-23,2025-09-23,2025-09-23,MARSHALL CHESS CLUB,OSCAR GARCIA,1,24,202509235722,40.7128,-74.006,city_centroid
MARSHALL THURSDAY ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-09-18,2025-09-18,2025-09-18,MARSHALL CHESS CLUB,OSCAR GARCIA,1,40,202509182222,40.7128,-74.006,city_centroid
MARSHALL THURSDAY ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-09-11,2025-09-11,2025-09-11,MARSHALL CHESS CLUB,OSCAR GARCIA,1,34,202509118222,40.7128,-74.006,city_centroid
MARSHALL MASTERS,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-08-19,2025-08-19,2025-08-19,MARSHALL CHESS CLUB,GREGORY KEENER,1,13,202508195442,40.7128,-74.006,city_centroid
ICA G R QUADS AUGUST 16,"GLEN ROCK, NJ  07452",GLEN ROCK,NJ,07452,US,city+state+zip,2025-08-16,2025-08-16,2025-08-16,"INTERNATIONAL CHESS ACADEMY, L",DHARSHA RUPASINGHE,12,53,202508163622,40.9626,-74.1326,city_centroid
MARSHALL THURSDAY ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-08-07,2025-08-07,2025-08-07,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,51,202508078372,40.7128,-74.006,city_centroid
MARSHALL THURSDAY ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-07-24,2025-07-24,2025-07-24,MARSHALL CHESS CLUB,OSCAR GARCIA,1,56,202507249782,40.7128,-74.006,city_centroid
MARSHALL SUNDAY QUADS,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-06-29,2025-06-29,2025-06-29,MARSHALL CHESS CLUB,YIFENG ZHENG,18,74,202506295922,40.7128,-74.006,city_centroid
MARSHALL JUNETEENTH ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-06-19,2025-06-19,2025-06-19,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,61,202506198832,40.7128,-74.006,city_centroid
MARSHALL MONTHLY FIDE U2400 & U1800,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-05-16 thru 2025-05-18,2025-05-16,2025-05-18,MARSHALL CHESS CLUB,OSCAR GARCIA,2,96,202505180662,40.7128,-74.006,city_centroid
MARSHALL FIDE PREMIER OPEN & U2000,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-03-07 thru 2025-03-09,2025-03-07,2025-03-09,MARSHALL CHESS CLUB,OSCAR GARCIA,2,60,202503097542,40.7128,-74.006,city_centroid
MORNING MASTERS,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-03-01,2025-03-01,2025-03-01,MARSHALL CHESS CLUB,KEVIN FENG,1,16,202503010382,40.7128,-74.006,city_centroid
MORNING MASTERS,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-02-22,2025-02-22,2025-02-22,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,8,202502225552,40.7128,-74.006,city_centroid
MARSHALL MASTERS,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-02-18,2025-02-18,2025-02-18,MARSHALL CHESS CLUB,GREGORY KEENER,1,20,202502184082,40.7128,-74.006,city_centroid
SUNDAY G/50 OPEN & U1600,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-02-02,2025-02-02,2025-02-02,MARSHALL CHESS CLUB,YIFENG ZHENG,2,89,202502024512,40.7128,-74.006,city_centroid
MORNING MASTERS,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-02-01,2025-02-01,2025-02-01,MARSHALL CHESS CLUB,OSCAR GARCIA,1,15,202502012792,40.7128,-74.006,city_centroid
SUNDAY QUADS,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-01-26,2025-01-26,2025-01-26,MARSHALL CHESS CLUB,YIFENG ZHENG,12,49,202501269682,40.7128,-74.006,city_centroid
SATURDAY G50,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-01-25,2025-01-25,2025-01-25,MARSHALL CHESS CLUB,MIGUEL GARCIA,2,88,202501258582,40.7128,-74.006,city_centroid
MARSHALL MONTHLY U2400 01172025,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-01-17 thru 2025-01-19,2025-01-17,2025-01-19,MARSHALL CHESS CLUB,GREGORY KEENER,1,56,202501195112,40.7128,-74.006,city_centroid
MARSHALL MASTERS,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-10-15,2024-10-15,2024-10-15,MARSHALL CHESS CLUB,GREGORY KEENER,1,14,202410159342,40.7128,-74.006,city_centroid
AUGUST FIDE PREMIER,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-08-02 thru 2024-08-04,2024-08-02,2024-08-04,MARSHALL CHESS CLUB,GREGORY KEENER,2,103,202408048452,40.7128,-74.006,city_centroid
MARSHALL FIDE MASTERS,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-07-23,2024-07-23,2024-07-23,MARSHALL CHESS CLUB,GREGORY KEENER,1,49,202407231002,40.7128,-74.006,city_centroid
MARSHALL MASTER,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-06-18,2024-06-18,2024-06-18,MARSHALL CHESS CLUB,OSCAR GARCIA,1,29,202406180662,40.7128,-74.006,city_centroid
BR JOHN MCMANUS ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-06-13,2024-06-13,2024-06-13,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,53,202406136802,40.7128,-74.006,city_centroid
BR JOHN MCMANUS ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-05-30,2024-05-30,2024-05-30,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,39,202405308802,40.7128,-74.006,city_centroid
DR DAVID OSTFELD MEMORIAL ICA FEBRU,"HACKENSACK, NJ  07601",HACKENSACK,NJ,07601,US,city+state+zip,2024-02-11,2024-02-11,2024-02-11,"INTERNATIONAL CHESS ACADEMY, L",STEPHEN D LORIMOR,1,39,202402118122,40.298904,-74.521011,state_centroid
ICA G R QUADS JAN 27,"GLEN ROCK, NJ  07452",GLEN ROCK,NJ,07452,US,city+state+zip,2024-01-27,2024-01-27,2024-01-27,"INTERNATIONAL CHESS ACADEMY, L",ALBERT ABZALIMOV,1,33,202401277822,40.9626,-74.1326,city_centroid
ICA OPEN AUGUST 19,"GLEN ROCK, NJ  07452",GLEN ROCK,NJ,07452,US,city+state+zip,2023-08-19,2023-08-19,2023-08-19,"INTERNATIONAL CHESS ACADEMY, L",ALESSANDRO DE MARCHI-BLUMSTEIN,1,21,202308197122,40.9626,-74.1326,city_centroid
SI ACTION,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2023-08-17,2023-08-17,2023-08-17,MARSHALL CHESS CLUB,CARLOS ALBERTO CHAVEZ,1,44,202308176152,40.7128,-74.006,city_centroid
SUNDAY G-50,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2023-08-13,2023-08-13,2023-08-13,MARSHALL CHESS CLUB,MIGUEL GARCIA,2,65,202308134052,40.7128,-74.006,city_centroid
ICA OPEN JULY 22,"GLEN ROCK, NJ  07452",GLEN ROCK,NJ,07452,US,city+state+zip,2023-07-22,2023-07-22,2023-07-22,"INTERNATIONAL CHESS ACADEMY, L",ALESSANDRO DE MARCHI-BLUMSTEIN,1,26,202307221682,40.9626,-74.1326,city_centroid
ICA OPEN MAR 25,"GLEN ROCK, NJ  07452",GLEN ROCK,NJ,07452,US,city+state+zip,2023-03-25,2023-03-25,2023-03-25,"INTERNATIONAL CHESS ACADEMY, L",ALAN DAVID SALNIKOV,1,24,202303254262,40.9626,-74.1326,city_centroid
ACTION THURSDAY,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2022-02-24,2022-02-24,2022-02-24,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,26,202202244072,40.7128,-74.006,city_centroid
MARSHALLQUAD,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2022-02-18,2022-02-18,2022-02-18,MARSHALL CHESS CLUB,CARLOS ALBERTO CHAVEZ,1,6,202202182312,40.7128,-74.006,city_centroid
ACTION THURSDAY,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2022-02-10,2022-02-10,2022-02-10,MARSHALL CHESS CLUB,MIGUEL GARCIA,1,35,202202108112,40.7128,-74.006,city_centroid
